transaction_id,user_id,transaction_type,amount,location,device_type,network_provider,user_type,is_foreign_number,is_sim_recently_swapped,has_multiple_accounts,datetime,date,hour,dayofweek,time_of_day,log_amount,anomaly_score,anomaly_flag,is_anomaly,tsne_x,tsne_y,umap_x,umap_y
TX100112,user_8721,Buy Airtime,4413.53,Kisumu,Feature Phone,Telkom Kenya,agent,0,0,0,2024-06-14 07:29:04,2024-06-14,7,4,Morning,8.392656652105158,0.0082646319843509,1,0,23.40935,16.015495,4.4748063,-7.746292
TX100113,user_8035,Pay Bill,1942.78,Kisumu,Feature Phone,Airtel,individual,0,0,0,2024-06-27 08:22:59,2024-06-27,8,3,Morning,7.572389809892042,0.062435370370565235,1,0,30.20726,-60.377476,2.1460915,5.3442116
TX100114,user_2484,Withdraw Cash,738.29,Kisumu,iOS,Telkom Kenya,individual,0,0,0,2024-06-15 15:46:09,2024-06-15,15,5,Afternoon,6.6056902661629024,0.0626713997634375,1,0,-28.409386,8.292759,2.0989106,-5.350472
TX100115,user_8858,Pay Bill,876.31,Thika,iOS,Telkom Kenya,individual,0,0,0,2024-06-24 05:43:05,2024-06-24,5,0,Morning,6.776860407678744,0.06276048475001528,1,0,-25.554993,25.798399,3.454495,-4.3563304
TX100116,user_1863,Send Money,2048.42,Garissa,Android,Telkom Kenya,individual,0,0,0,2024-06-04 16:22:02,2024-06-04,16,1,Afternoon,7.625312105271839,0.07118079223457296,1,0,-120.31462,-21.581444,-0.04269556,-8.966936
TX100117,user_3790,Send Money,5116.92,Garissa,iOS,Airtel,individual,0,0,0,2024-06-02 19:10:22,2024-06-02,19,6,Evening,8.540503385491666,0.06983945663470648,1,0,-4.955165,-91.012566,-0.5076663,1.9987239
TX100118,user_8408,Send Money,1076.31,Garissa,iOS,Telkom Kenya,agent,0,0,0,2024-06-22 08:16:53,2024-06-22,8,5,Morning,6.982222472322488,0.007288581397865035,1,0,-7.7785983,-13.941455,2.0060277,-4.161568
TX100119,user_9755,Deposit Cash,1302.74,Kisumu,iOS,Airtel,individual,0,0,0,2024-06-10 16:27:14,2024-06-10,16,0,Afternoon,7.172992336103399,0.07486843310685681,1,0,7.002927,-74.22511,-1.1690897,1.4048027
TX100120,user_6116,Buy Airtime,3206.53,Nairobi,Feature Phone,Airtel,individual,0,0,0,2024-06-05 03:24:59,2024-06-05,3,2,Night,8.073256449524774,0.059187710057285126,1,0,48.61171,-37.21153,1.1951104,5.2316504
TX100121,user_7019,Send Money,950.09,Thika,iOS,Telkom Kenya,individual,0,0,0,2024-06-13 19:25:22,2024-06-13,19,3,Evening,6.857608695291545,0.06973485497060639,1,0,-2.0148876,15.361675,0.89721024,-3.899199
TX100122,user_2757,Buy Airtime,3071.58,Kisumu,Android,Airtel,individual,0,0,0,2024-06-24 15:54:04,2024-06-24,15,0,Afternoon,8.030272878530026,0.06965268610922803,1,0,-54.78099,-58.169468,-3.1776762,0.26251683
TX100123,user_8574,Send Money,1713.61,Kisumu,iOS,Airtel,individual,0,0,0,2024-06-22 14:02:27,2024-06-22,14,5,Afternoon,7.446940928491733,0.06230685290126681,1,0,0.19069877,-93.14842,-0.5304701,2.1444488
TX100124,user_7374,Deposit Cash,122.4,Kisumu,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-27 12:34:54,2024-06-27,12,3,Afternoon,4.815431111471288,0.06683162119777364,1,0,76.2839,-5.1097894,5.2429795,-7.163526
TX100125,user_7892,Pay Bill,1803.68,Nyeri,iOS,Telkom Kenya,individual,0,1,0,2024-06-15 00:50:41,2024-06-15,0,5,Night,7.498138569731522,0.02748649257189595,1,0,2.1268013,91.04829,1.5899321,21.75166
TX100126,user_2678,Withdraw Cash,8819.34,Eldoret,Android,Airtel,agent,0,0,0,2024-06-02 02:24:44,2024-06-02,2,6,Night,9.084815697010688,0.03072259358282292,1,0,-31.809381,-44.538208,-3.9790626,0.49460348
TX100127,user_4242,Withdraw Cash,1214.09,Nakuru,iOS,Safaricom,individual,1,0,0,2024-06-05 08:01:56,2024-06-05,8,2,Morning,7.102573427105374,0.02028248994409254,1,0,97.95584,25.268768,14.163122,10.86879
TX100128,user_5636,Send Money,1364.43,Kisumu,Android,Safaricom,agent,0,0,0,2024-06-22 08:34:43,2024-06-22,8,5,Morning,7.219224676326227,0.01931484928881444,1,0,-50.58984,15.322318,-5.3037906,-4.259205
TX100129,user_2059,Withdraw Cash,238.75,Meru,Feature Phone,Safaricom,individual,0,0,0,2024-06-11 00:29:08,2024-06-11,0,1,Night,5.479596713763548,0.07058656720894929,1,0,40.02842,58.54561,6.6246552,1.7503794
TX100130,user_7668,Send Money,3341.22,Nairobi,Android,Safaricom,individual,0,0,0,2024-06-09 04:34:48,2024-06-09,4,6,Night,8.114390535833719,0.06917515772817356,1,0,-63.841827,66.751595,-6.7834897,-6.1829205
TX100131,user_4157,Send Money,6622.29,Eldoret,Android,Airtel,individual,0,0,0,2024-06-12 08:34:25,2024-06-12,8,2,Morning,8.798347504329929,0.06587026871537888,1,0,-58.454597,-80.4363,-3.8881047,2.3064256
TX100132,user_6915,Lipa Na M-Pesa,1523.51,Nairobi,Feature Phone,Telkom Kenya,individual,0,1,0,2024-06-19 08:54:42,2024-06-19,8,2,Morning,7.32942832593451,0.021461851215194283,1,0,26.01184,92.25707,2.4303935,21.434586
TX100133,user_3693,Lipa Na M-Pesa,961.66,Garissa,Android,Safaricom,individual,0,0,0,2024-06-12 05:39:25,2024-06-12,5,2,Morning,6.869700286112871,0.07506968613622267,1,0,-98.53761,62.32106,-5.3524027,-3.531695
TX100134,user_4627,Lipa Na M-Pesa,10981.49,Garissa,iOS,Telkom Kenya,individual,0,0,0,2024-06-15 01:17:41,2024-06-15,1,5,Night,9.304057465310024,0.07021803200768734,1,0,-11.995317,18.957613,1.0441847,-4.790466
TX100135,user_6450,Buy Airtime,4783.72,Eldoret,iOS,Safaricom,individual,0,0,0,2024-06-03 15:40:29,2024-06-03,15,0,Afternoon,8.473182785978468,0.049195646522139536,1,0,-19.970314,76.59978,7.713681,-4.565757
TX100136,user_2663,Lipa Na M-Pesa,2930.88,Nakuru,Android,Safaricom,individual,0,0,0,2024-06-10 23:19:32,2024-06-10,23,0,Night,7.983399134474575,0.07892083019389334,1,0,-83.75325,42.35048,-5.664114,-3.2827818
TX100137,user_6592,Send Money,1276.13,Meru,iOS,Safaricom,individual,0,0,0,2024-06-18 14:08:06,2024-06-18,14,1,Afternoon,7.152370651947479,0.06335567183503588,1,0,-37.5408,65.96316,7.016982,-1.7257713
TX100138,user_8392,Deposit Cash,873.2,Garissa,iOS,Telkom Kenya,agent,0,0,0,2024-06-17 02:54:57,2024-06-17,2,0,Night,6.773309182429214,0.01261153806981985,1,0,-20.8258,-15.662261,2.457914,-3.8648245
TX100139,user_2306,Deposit Cash,4402.58,Thika,Feature Phone,Telkom Kenya,individual,0,0,1,2024-06-01 00:58:22,2024-06-01,0,5,Night,8.390173125447356,0.036638574522353196,1,0,61.013702,-63.203796,-15.289521,11.127115
TX100140,user_7776,Pay Bill,2581.96,Eldoret,Android,Safaricom,agent,0,0,0,2024-06-03 07:33:53,2024-06-03,7,0,Morning,7.856691307106787,-0.010306958253360143,-1,1,-50.04188,26.064535,-5.0103807,-4.72533
TX100141,user_6864,Lipa Na M-Pesa,2573.27,Eldoret,iOS,Telkom Kenya,agent,0,0,0,2024-06-18 19:45:55,2024-06-18,19,1,Evening,7.853321277759861,0.01315154431404042,1,0,-10.11083,-3.0259702,1.8544585,-4.359989
TX100142,user_8526,Deposit Cash,267.99,Mombasa,Android,Safaricom,individual,1,0,0,2024-06-04 16:59:21,2024-06-04,16,1,Afternoon,5.594674204189652,0.03185548113711567,1,0,104.13327,26.319082,14.1455145,10.901703
TX100143,user_9901,Lipa Na M-Pesa,2512.43,Meru,Android,Airtel,individual,0,0,0,2024-06-08 07:11:22,2024-06-08,7,5,Morning,7.829403633132728,0.0708754681480977,1,0,-71.28493,-62.464153,-3.7021978,-1.4490668
TX100144,user_6575,Pay Bill,6055.56,Mombasa,iOS,Telkom Kenya,individual,0,0,1,2024-06-07 11:51:35,2024-06-07,11,4,Morning,8.708897261119583,0.01749366055732282,1,0,78.564064,-30.794458,-16.127407,10.92123
TX100145,user_6530,Deposit Cash,10267.89,Eldoret,Feature Phone,Safaricom,individual,0,0,0,2024-06-15 06:39:50,2024-06-15,6,5,Morning,9.23687421528972,0.060405087852293315,1,0,39.148552,73.13974,5.7574058,1.7784531
TX100146,user_5413,Send Money,394.85,Nakuru,Feature Phone,Airtel,individual,0,0,0,2024-06-19 07:36:19,2024-06-19,7,2,Morning,5.981035351617443,0.06438939756659173,1,0,42.08078,-29.99508,0.9799253,3.4457843
TX100147,user_4748,Buy Airtime,3490.92,Eldoret,Android,Airtel,individual,0,0,1,2024-06-03 16:48:06,2024-06-03,16,0,Afternoon,8.15820700718962,0.033976388186597484,1,0,75.01906,-47.13083,-16.590317,12.058657
TX100148,user_1663,Lipa Na M-Pesa,2940.47,Kisumu,Feature Phone,Safaricom,individual,1,0,0,2024-06-27 03:28:13,2024-06-27,3,3,Night,7.986664735374378,0.024135538518428756,1,0,100.66897,30.777243,14.248457,10.98855
TX100149,user_2998,Deposit Cash,7735.42,Mombasa,iOS,Airtel,agent,0,0,0,2024-06-04 17:28:33,2024-06-04,17,1,Evening,8.953694327282971,0.018619524035879742,1,0,-20.267462,-29.01246,-0.023296073,0.2441741
TX100150,user_8994,Deposit Cash,4869.49,Eldoret,iOS,Airtel,individual,0,0,0,2024-06-25 15:08:00,2024-06-25,15,1,Afternoon,8.49094982703161,0.07503316915868535,1,0,-1.6651001,-69.93249,-1.6771007,1.6664473
TX100151,user_2495,Pay Bill,11759.71,Nakuru,Feature Phone,Safaricom,agent,0,0,0,2024-06-08 16:40:21,2024-06-08,16,5,Afternoon,9.372519593779831,0.005734278875331289,1,0,10.450734,37.935062,6.863362,0.79735595
TX100152,user_4304,Send Money,11268.91,Nairobi,Feature Phone,Airtel,individual,0,0,0,2024-06-05 14:30:56,2024-06-05,14,2,Afternoon,9.329891621198918,0.07498504420108904,1,0,37.601833,-25.98761,0.85427463,3.8638213
TX100153,user_4763,Withdraw Cash,895.22,Nairobi,Android,Airtel,individual,0,0,0,2024-06-11 16:46:50,2024-06-11,16,1,Afternoon,6.798185918550256,0.06911478735162402,1,0,-37.357353,-63.197372,-4.7044845,0.9041021
TX100154,user_6232,Deposit Cash,4522.91,Thika,Feature Phone,Safaricom,individual,0,0,1,2024-06-23 05:02:55,2024-06-23,5,6,Morning,8.417131943138921,0.03959521100612956,1,0,58.159798,-45.79538,-15.078359,10.334052
TX100155,user_2853,Buy Airtime,2646.48,Nakuru,Android,Safaricom,individual,0,0,0,2024-06-24 12:16:07,2024-06-24,12,0,Afternoon,7.8813635231505215,0.06986501649894589,1,0,-80.918434,22.390242,-5.7128067,-6.3295975
TX100156,user_7585,Pay Bill,845.48,Eldoret,iOS,Airtel,individual,0,0,1,2024-06-22 13:29:10,2024-06-22,13,5,Afternoon,6.741086574595906,0.016240434079429655,1,0,99.64255,-25.809158,-16.910316,10.767207
TX100157,user_2291,Deposit Cash,758.63,Nairobi,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-02 11:52:13,2024-06-02,11,6,Morning,6.632831472629019,0.06175355333382765,1,0,64.367805,-5.8783565,4.716545,-7.0548267
TX100158,user_4581,Deposit Cash,295.96,Garissa,Android,Safaricom,individual,0,0,0,2024-06-01 20:34:03,2024-06-01,20,5,Evening,5.693597449597836,0.0829352618486408,1,0,-69.06653,17.152607,-5.961195,-5.2272043
TX100159,user_8554,Pay Bill,5555.93,Eldoret,Android,Telkom Kenya,agent,0,0,0,2024-06-04 22:45:15,2024-06-04,22,1,Night,8.62280107647573,0.013203497470913095,1,0,-55.698124,-2.7512422,-0.3965894,-7.680553
TX100160,user_8280,Pay Bill,1373.08,Kisumu,Android,Safaricom,individual,0,0,0,2024-06-06 09:26:29,2024-06-06,9,3,Morning,7.225539695250362,0.06459358805784482,1,0,-61.39427,41.17616,-5.086039,-5.250587
TX100161,user_2636,Lipa Na M-Pesa,6806.42,Garissa,Android,Telkom Kenya,individual,0,0,0,2024-06-01 03:12:21,2024-06-01,3,5,Night,8.825768472734463,0.07648246630316452,1,0,-104.27566,2.011312,-0.061077587,-6.3802876
TX100162,user_4696,Deposit Cash,3280.54,Mombasa,iOS,Safaricom,individual,0,0,0,2024-06-06 16:45:36,2024-06-06,16,3,Afternoon,8.096068103386948,0.06627837588422791,1,0,-29.002424,108.476524,9.928491,-0.73529696
TX100163,user_1698,Withdraw Cash,3919.07,Meru,Feature Phone,Airtel,individual,0,0,0,2024-06-14 20:31:51,2024-06-14,20,4,Evening,8.273864789767929,0.07469420086701345,1,0,17.8806,-17.554255,1.1186323,4.668948
TX100164,user_5737,Buy Airtime,1206.98,Nairobi,Android,Airtel,individual,0,0,0,2024-06-16 23:43:46,2024-06-16,23,6,Night,7.096704822066313,0.05830566208039889,1,0,-50.408356,-59.86028,-3.1654897,0.2289527
TX100165,user_1854,Send Money,2139.16,Eldoret,Feature Phone,Telkom Kenya,agent,0,0,0,2024-06-03 18:17:50,2024-06-03,18,0,Evening,7.668635871576173,0.02369837883787873,1,0,25.843271,2.2529457,4.1606693,-7.6855574
TX100166,user_9164,Send Money,1860.49,Machakos,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-28 03:09:55,2024-06-28,3,4,Night,7.529132521286524,0.08756411086365457,1,0,40.794613,-5.3810825,3.4889207,-8.313915
TX100167,user_6855,Withdraw Cash,940.73,Thika,iOS,Safaricom,individual,0,0,1,2024-06-15 21:19:35,2024-06-15,21,5,Night,6.847718609287973,0.025457459897200052,1,0,82.454895,-15.494586,-16.117775,9.932978
TX100168,user_8392,Pay Bill,6253.96,Nyeri,Feature Phone,Safaricom,individual,0,0,0,2024-06-04 12:16:13,2024-06-04,12,1,Afternoon,8.741130027996471,0.050880997651389925,1,0,23.015102,46.061142,6.3580847,2.7303033
TX100169,user_7528,Pay Bill,3405.8,Nairobi,iOS,Telkom Kenya,individual,0,0,0,2024-06-11 08:10:18,2024-06-11,8,1,Morning,8.133528713266927,0.05550321954039095,1,0,-29.76255,29.433098,3.6775324,-3.917642
TX100170,user_6249,Pay Bill,133.53,Nairobi,iOS,Telkom Kenya,individual,0,0,0,2024-06-16 03:44:05,2024-06-16,3,6,Night,4.901787222497451,0.05550321954039095,1,0,-28.61601,29.374035,3.6742702,-3.9420557
TX100171,user_6172,Deposit Cash,6000.18,Nakuru,Android,Airtel,individual,0,0,1,2024-06-11 09:45:39,2024-06-11,9,1,Morning,8.699711395540506,0.012936370522385943,1,0,82.38529,-49.28075,-16.733582,11.931057
TX100172,user_2707,Pay Bill,392.32,Thika,iOS,Telkom Kenya,individual,0,0,1,2024-06-22 12:41:16,2024-06-22,12,5,Afternoon,5.974623529911955,0.02137904428544546,1,0,77.2973,-32.29688,-16.129774,10.934836
TX100173,user_6791,Pay Bill,1809.52,Machakos,Android,Airtel,individual,0,0,0,2024-06-07 13:18:53,2024-06-07,13,4,Afternoon,7.501369375816872,0.07534828758026568,1,0,-75.43356,-48.620277,-5.17207,0.38864014
TX100174,user_6535,Deposit Cash,2964.14,Kisumu,iOS,Telkom Kenya,individual,0,0,0,2024-06-21 22:13:28,2024-06-21,22,4,Night,7.994679527855055,0.06280007357818668,1,0,-36.360153,-10.93869,2.9431267,-3.4381452
TX100175,user_5931,Deposit Cash,26.88,Thika,iOS,Airtel,individual,0,0,0,2024-06-19 07:04:34,2024-06-19,7,2,Morning,3.327909585892323,0.07549868578721147,1,0,0.049828876,-61.47686,-1.0533623,1.3113337
TX100176,user_4510,Withdraw Cash,3703.58,Kisumu,Feature Phone,Airtel,agent,0,0,0,2024-06-15 01:00:19,2024-06-15,1,5,Night,8.217325170980533,0.018403492434388657,1,0,7.8271375,-27.44997,1.9399419,3.67686
TX100177,user_1202,Lipa Na M-Pesa,3772.78,Machakos,Android,Airtel,individual,0,0,0,2024-06-11 18:37:26,2024-06-11,18,1,Evening,8.235832430641652,0.06570271898403368,1,0,-86.47765,-54.255257,-4.0668035,-1.388677
TX100178,user_5218,Deposit Cash,3699.73,Eldoret,Feature Phone,Safaricom,individual,0,0,0,2024-06-03 19:25:21,2024-06-03,19,0,Evening,8.216285376469061,0.060405087852293315,1,0,39.169685,73.49045,5.7608285,1.8197019
TX100179,user_9958,Buy Airtime,624.72,Mombasa,iOS,Airtel,individual,0,0,0,2024-06-19 20:01:15,2024-06-19,20,2,Evening,6.438902986693569,0.05914586443062292,1,0,-14.377876,-73.262955,-0.8157584,0.5969106
TX100180,user_5389,Pay Bill,1033.74,Nyeri,Android,Telkom Kenya,individual,0,0,0,2024-06-14 15:52:21,2024-06-14,15,4,Afternoon,6.941905466412054,0.067421907402399,1,0,-95.669685,9.84075,-0.6722987,-7.835914
TX100181,user_3327,Lipa Na M-Pesa,994.66,Meru,iOS,Telkom Kenya,individual,0,0,1,2024-06-03 13:47:38,2024-06-03,13,0,Afternoon,6.903405833844299,0.02076444828574142,1,0,82.1245,-33.722843,-16.065722,10.853087
TX100182,user_9004,Send Money,11271.93,Machakos,iOS,Telkom Kenya,individual,0,0,0,2024-06-02 11:17:29,2024-06-02,11,6,Morning,9.330159555498064,0.06905857739785914,1,0,-0.6469279,21.529795,1.1910713,-3.8589966
TX100183,user_3931,Withdraw Cash,244.71,Thika,Feature Phone,Safaricom,individual,0,0,0,2024-06-18 13:50:58,2024-06-18,13,1,Afternoon,5.50415197873961,0.06580418970592339,1,0,54.166386,58.547443,6.503419,1.638459
TX100184,user_8777,Lipa Na M-Pesa,1959.82,Kisumu,Android,Airtel,individual,0,0,0,2024-06-22 14:12:23,2024-06-22,14,5,Afternoon,7.581118032080284,0.07141220298410345,1,0,-72.68739,-57.107082,-3.7581668,-1.0774891
TX100185,user_1197,Deposit Cash,7174.7,Mombasa,Android,Safaricom,individual,0,0,0,2024-06-06 05:54:50,2024-06-06,5,3,Morning,8.878455596844669,0.07985605857046651,1,0,-78.63586,35.97405,-6.316852,-5.0912457
TX100186,user_8125,Pay Bill,5135.75,Eldoret,Android,Airtel,individual,0,0,0,2024-06-27 09:52:20,2024-06-27,9,3,Morning,8.544175862746124,0.059422633489860266,1,0,-46.35755,-85.851006,-5.609402,0.5139275
TX100187,user_2930,Pay Bill,6049.61,Eldoret,iOS,Telkom Kenya,agent,0,0,0,2024-06-22 01:56:45,2024-06-22,1,5,Night,8.707914372388524,0.004269384720647085,1,0,-17.384993,0.46156392,2.5520256,-4.2366757
TX100188,user_7287,Pay Bill,12551.32,Nairobi,Android,Airtel,individual,0,0,0,2024-06-04 15:30:21,2024-06-04,15,1,Afternoon,9.437660788033092,0.05583163543367131,1,0,-48.181915,-79.344444,-5.8397098,0.17694196
TX100189,user_9800,Lipa Na M-Pesa,1714.36,Nyeri,iOS,Safaricom,individual,0,0,1,2024-06-29 14:11:18,2024-06-29,14,5,Afternoon,7.4473782501079295,0.009694304504344942,1,0,86.90794,-21.43496,-16.046093,9.960545
TX100190,user_5282,Pay Bill,1296.97,Meru,iOS,Safaricom,individual,0,0,0,2024-06-07 12:19:58,2024-06-07,12,4,Afternoon,7.168556784516198,0.06471892146714636,1,0,-25.057734,63.479015,8.541984,-1.9554331
TX100191,user_3511,Deposit Cash,108.99,Machakos,iOS,Safaricom,individual,0,0,0,2024-06-26 05:19:10,2024-06-26,5,2,Morning,4.700389452569025,0.08008840388569227,1,0,-10.721252,101.78497,9.24016,-2.015372
TX100192,user_1659,Lipa Na M-Pesa,568.9,Garissa,Android,Safaricom,individual,0,0,0,2024-06-05 03:05:02,2024-06-05,3,2,Night,6.3454609068409535,0.07506968613622267,1,0,-98.53761,62.32106,-5.353354,-3.5324333
TX100193,user_3811,Pay Bill,2889.49,Thika,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-08 12:37:24,2024-06-08,12,5,Afternoon,7.969181316907482,0.065137164603637,1,0,72.54958,24.821869,4.374057,-6.57379
TX100194,user_8098,Send Money,600.5,Kisumu,iOS,Safaricom,individual,0,1,0,2024-06-22 18:19:09,2024-06-22,18,5,Evening,6.399426535414734,0.023616905056851434,1,0,8.131883,100.82081,1.4959774,20.74433
TX100195,user_7546,Send Money,4665.37,Eldoret,Feature Phone,Safaricom,individual,0,0,0,2024-06-19 00:31:04,2024-06-19,0,2,Night,8.448136746479966,0.05924934755164518,1,0,20.860792,58.131443,7.504357,0.39318523
TX100196,user_2986,Buy Airtime,132.8,Mombasa,Android,Safaricom,individual,0,0,0,2024-06-04 09:50:39,2024-06-04,9,1,Morning,4.896346147694128,0.07569268102776411,1,0,-85.54676,25.742884,-6.161598,-6.857362
TX100197,user_9338,Pay Bill,1051.45,Garissa,Android,Telkom Kenya,individual,0,0,0,2024-06-28 16:35:38,2024-06-28,16,4,Afternoon,6.958876058489851,0.0681418587850176,1,0,-99.97727,-5.4782114,-0.8136398,-8.046252
TX100198,user_3911,Pay Bill,4161.26,Mombasa,Android,Airtel,individual,0,0,0,2024-06-16 09:34:31,2024-06-16,9,6,Morning,8.333813474968775,0.06694369645605402,1,0,-72.24022,-102.16516,-5.7356434,0.6608092
TX100199,user_2734,Lipa Na M-Pesa,1032.66,Meru,Android,Telkom Kenya,individual,0,0,0,2024-06-05 14:02:29,2024-06-05,14,2,Afternoon,6.940861180879132,0.06497698205775448,1,0,-90.269684,-2.9504564,-0.27317727,-6.9806676
TX100200,user_2843,Lipa Na M-Pesa,4566.64,Nairobi,Android,Telkom Kenya,individual,0,0,0,2024-06-05 10:19:51,2024-06-05,10,2,Morning,8.426751939123415,0.06520835586470564,1,0,-86.87413,-0.2370418,-0.050707355,-6.805838
TX100201,user_9680,Pay Bill,19207.99,Thika,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-17 01:23:10,2024-06-17,1,0,Night,9.86313367759747,0.065137164603637,1,0,72.51075,24.410185,4.4404254,-6.530305
TX100202,user_3976,Buy Airtime,5582.37,Eldoret,Android,Airtel,individual,0,0,0,2024-06-05 10:00:14,2024-06-05,10,2,Morning,8.627547815727718,0.07289161433131247,1,0,-61.318645,-57.764748,-3.1811738,0.043721005
TX100203,user_2959,Pay Bill,1464.05,Machakos,Android,Safaricom,individual,0,1,0,2024-06-16 11:49:56,2024-06-16,11,6,Morning,7.289644650561596,0.033176263135036466,1,0,16.618822,104.97734,1.9224658,20.786491
TX100204,user_6759,Deposit Cash,8079.83,Nairobi,Android,Telkom Kenya,individual,0,0,0,2024-06-04 01:02:23,2024-06-04,1,1,Night,8.997249869011796,0.06360727910592184,1,0,-56.648582,-25.130436,-1.2276561,-8.517836
TX100205,user_7694,Lipa Na M-Pesa,183.88,Nyeri,Android,Safaricom,individual,0,0,1,2024-06-23 06:19:46,2024-06-23,6,6,Morning,5.219706965966125,0.026895685054900587,1,0,74.169914,-52.11822,-15.531883,10.106878
TX100206,user_3385,Pay Bill,4518.53,Thika,Android,Safaricom,individual,0,0,0,2024-06-23 16:38:21,2024-06-23,16,6,Afternoon,8.416163285118857,0.067107703374157,1,0,-59.73448,48.395317,-5.1393743,-5.3106093
TX100207,user_5736,Lipa Na M-Pesa,82.6,Mombasa,iOS,Airtel,individual,0,0,0,2024-06-02 20:12:08,2024-06-02,20,6,Evening,4.426043520090656,0.059335650944438545,1,0,-19.41188,-70.21945,0.1337296,0.99657995
TX100208,user_2802,Pay Bill,671.42,Machakos,iOS,Airtel,individual,0,0,0,2024-06-23 11:23:08,2024-06-23,11,6,Morning,6.510883145291992,0.07268884947013637,1,0,20.583364,-105.88082,1.1568,0.76880616
TX100209,user_9155,Withdraw Cash,15361.18,Nakuru,Feature Phone,Telkom Kenya,agent,0,0,0,2024-06-15 14:09:55,2024-06-15,14,5,Afternoon,9.6396639237143,0.017356628564267562,1,0,15.37844,6.5299764,3.9257126,-7.266836
TX100210,user_9120,Lipa Na M-Pesa,1566.85,Nakuru,Android,Airtel,individual,0,0,0,2024-06-01 16:25:15,2024-06-01,16,5,Afternoon,7.357460533069025,0.06400899565605095,1,0,-88.06745,-65.769745,-4.220637,-1.1115489
TX100211,user_7616,Buy Airtime,6011.52,Nakuru,Feature Phone,Airtel,individual,0,0,0,2024-06-11 06:15:36,2024-06-11,6,1,Morning,8.701599240811811,0.056572959451670124,1,0,34.89676,-46.809105,0.97751576,5.723235
TX100212,user_6534,Withdraw Cash,1651.1,Garissa,Feature Phone,Airtel,individual,0,0,0,2024-06-25 18:00:29,2024-06-25,18,1,Evening,7.409802484936545,0.07361743965133216,1,0,12.722579,-15.73382,1.5358362,4.343695
TX100213,user_5061,Deposit Cash,6414.66,Garissa,Android,Safaricom,individual,0,0,0,2024-06-23 14:24:57,2024-06-23,14,6,Afternoon,8.766497155623494,0.0829352618486408,1,0,-69.06653,17.152607,-5.9899874,-5.279249
TX100214,user_1262,Pay Bill,11777.66,Meru,Android,Airtel,individual,0,0,0,2024-06-19 05:36:54,2024-06-19,5,2,Morning,9.374044698613073,0.05688721608376984,1,0,-47.522568,-91.254456,-5.3045106,0.6185399
TX100215,user_7287,Deposit Cash,2001.58,Garissa,iOS,Telkom Kenya,individual,0,0,0,2024-06-23 20:35:44,2024-06-23,20,6,Evening,7.6021916282069535,0.07632742392730535,1,0,-26.147158,-16.679583,3.092565,-2.8937159
