transaction_id,user_id,transaction_type,amount,location,device_type,network_provider,user_type,is_foreign_number,is_sim_recently_swapped,has_multiple_accounts,datetime,date,hour,dayofweek,time_of_day,log_amount
TX100161,user_2636,Lipa Na M-Pesa,6806.42,Garissa,Android,Telkom Kenya,individual,0,0,0,2024-06-01 03:12:21,2024-06-01,3,5,Night,8.825768472734463
TX100162,user_4696,Deposit Cash,3280.54,Mombasa,iOS,Safaricom,individual,0,0,0,2024-06-06 16:45:36,2024-06-06,16,3,Afternoon,8.096068103386948
TX100163,user_1698,Withdraw Cash,3919.07,Meru,Feature Phone,Airtel,individual,0,0,0,2024-06-14 20:31:51,2024-06-14,20,4,Evening,8.273864789767929
TX100164,user_5737,Buy Airtime,1206.98,Nairobi,Android,Airtel,individual,0,0,0,2024-06-16 23:43:46,2024-06-16,23,6,Night,7.096704822066313
TX100165,user_1854,Send Money,2139.16,Eldoret,Feature Phone,Telkom Kenya,agent,0,0,0,2024-06-03 18:17:50,2024-06-03,18,0,Evening,7.668635871576173
TX100166,user_9164,Send Money,1860.49,Machakos,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-28 03:09:55,2024-06-28,3,4,Night,7.529132521286524
TX100167,user_6855,Withdraw Cash,940.73,Thika,iOS,Safaricom,individual,0,0,1,2024-06-15 21:19:35,2024-06-15,21,5,Night,6.847718609287973
TX100168,user_8392,Pay Bill,6253.96,Nyeri,Feature Phone,Safaricom,individual,0,0,0,2024-06-04 12:16:13,2024-06-04,12,1,Afternoon,8.741130027996471
TX100169,user_7528,Pay Bill,3405.8,Nairobi,iOS,Telkom Kenya,individual,0,0,0,2024-06-11 08:10:18,2024-06-11,8,1,Morning,8.133528713266927
TX100170,user_6249,Pay Bill,133.53,Nairobi,iOS,Telkom Kenya,individual,0,0,0,2024-06-16 03:44:05,2024-06-16,3,6,Night,4.901787222497451
TX100171,user_6172,Deposit Cash,6000.18,Nakuru,Android,Airtel,individual,0,0,1,2024-06-11 09:45:39,2024-06-11,9,1,Morning,8.699711395540506
TX100172,user_2707,Pay Bill,392.32,Thika,iOS,Telkom Kenya,individual,0,0,1,2024-06-22 12:41:16,2024-06-22,12,5,Afternoon,5.974623529911955
TX100173,user_6791,Pay Bill,1809.52,Machakos,Android,Airtel,individual,0,0,0,2024-06-07 13:18:53,2024-06-07,13,4,Afternoon,7.501369375816872
TX100174,user_6535,Deposit Cash,2964.14,Kisumu,iOS,Telkom Kenya,individual,0,0,0,2024-06-21 22:13:28,2024-06-21,22,4,Night,7.994679527855055
TX100175,user_5931,Deposit Cash,26.88,Thika,iOS,Airtel,individual,0,0,0,2024-06-19 07:04:34,2024-06-19,7,2,Morning,3.327909585892323
TX100176,user_4510,Withdraw Cash,3703.58,Kisumu,Feature Phone,Airtel,agent,0,0,0,2024-06-15 01:00:19,2024-06-15,1,5,Night,8.217325170980533
TX100177,user_1202,Lipa Na M-Pesa,3772.78,Machakos,Android,Airtel,individual,0,0,0,2024-06-11 18:37:26,2024-06-11,18,1,Evening,8.235832430641652
TX100178,user_5218,Deposit Cash,3699.73,Eldoret,Feature Phone,Safaricom,individual,0,0,0,2024-06-03 19:25:21,2024-06-03,19,0,Evening,8.216285376469061
TX100179,user_9958,Buy Airtime,624.72,Mombasa,iOS,Airtel,individual,0,0,0,2024-06-19 20:01:15,2024-06-19,20,2,Evening,6.438902986693569
TX100180,user_5389,Pay Bill,1033.74,Nyeri,Android,Telkom Kenya,individual,0,0,0,2024-06-14 15:52:21,2024-06-14,15,4,Afternoon,6.941905466412054
TX100181,user_3327,Lipa Na M-Pesa,994.66,Meru,iOS,Telkom Kenya,individual,0,0,1,2024-06-03 13:47:38,2024-06-03,13,0,Afternoon,6.903405833844299
TX100182,user_9004,Send Money,11271.93,Machakos,iOS,Telkom Kenya,individual,0,0,0,2024-06-02 11:17:29,2024-06-02,11,6,Morning,9.330159555498064
TX100183,user_3931,Withdraw Cash,244.71,Thika,Feature Phone,Safaricom,individual,0,0,0,2024-06-18 13:50:58,2024-06-18,13,1,Afternoon,5.50415197873961
TX100184,user_8777,Lipa Na M-Pesa,1959.82,Kisumu,Android,Airtel,individual,0,0,0,2024-06-22 14:12:23,2024-06-22,14,5,Afternoon,7.581118032080284
TX100185,user_1197,Deposit Cash,7174.7,Mombasa,Android,Safaricom,individual,0,0,0,2024-06-06 05:54:50,2024-06-06,5,3,Morning,8.878455596844669
TX100186,user_8125,Pay Bill,5135.75,Eldoret,Android,Airtel,individual,0,0,0,2024-06-27 09:52:20,2024-06-27,9,3,Morning,8.544175862746124
TX100187,user_2930,Pay Bill,6049.61,Eldoret,iOS,Telkom Kenya,agent,0,0,0,2024-06-22 01:56:45,2024-06-22,1,5,Night,8.707914372388524
TX100188,user_7287,Pay Bill,12551.32,Nairobi,Android,Airtel,individual,0,0,0,2024-06-04 15:30:21,2024-06-04,15,1,Afternoon,9.437660788033092
TX100189,user_9800,Lipa Na M-Pesa,1714.36,Nyeri,iOS,Safaricom,individual,0,0,1,2024-06-29 14:11:18,2024-06-29,14,5,Afternoon,7.4473782501079295
TX100190,user_5282,Pay Bill,1296.97,Meru,iOS,Safaricom,individual,0,0,0,2024-06-07 12:19:58,2024-06-07,12,4,Afternoon,7.168556784516198
TX100191,user_3511,Deposit Cash,108.99,Machakos,iOS,Safaricom,individual,0,0,0,2024-06-26 05:19:10,2024-06-26,5,2,Morning,4.700389452569025
TX100192,user_1659,Lipa Na M-Pesa,568.9,Garissa,Android,Safaricom,individual,0,0,0,2024-06-05 03:05:02,2024-06-05,3,2,Night,6.3454609068409535
TX100193,user_3811,Pay Bill,2889.49,Thika,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-08 12:37:24,2024-06-08,12,5,Afternoon,7.969181316907482
TX100194,user_8098,Send Money,600.5,Kisumu,iOS,Safaricom,individual,0,1,0,2024-06-22 18:19:09,2024-06-22,18,5,Evening,6.399426535414734
TX100195,user_7546,Send Money,4665.37,Eldoret,Feature Phone,Safaricom,individual,0,0,0,2024-06-19 00:31:04,2024-06-19,0,2,Night,8.448136746479966
TX100196,user_2986,Buy Airtime,132.8,Mombasa,Android,Safaricom,individual,0,0,0,2024-06-04 09:50:39,2024-06-04,9,1,Morning,4.896346147694128
TX100197,user_9338,Pay Bill,1051.45,Garissa,Android,Telkom Kenya,individual,0,0,0,2024-06-28 16:35:38,2024-06-28,16,4,Afternoon,6.958876058489851
TX100198,user_3911,Pay Bill,4161.26,Mombasa,Android,Airtel,individual,0,0,0,2024-06-16 09:34:31,2024-06-16,9,6,Morning,8.333813474968775
TX100199,user_2734,Lipa Na M-Pesa,1032.66,Meru,Android,Telkom Kenya,individual,0,0,0,2024-06-05 14:02:29,2024-06-05,14,2,Afternoon,6.940861180879132
TX100200,user_2843,Lipa Na M-Pesa,4566.64,Nairobi,Android,Telkom Kenya,individual,0,0,0,2024-06-05 10:19:51,2024-06-05,10,2,Morning,8.426751939123415
TX100201,user_9680,Pay Bill,19207.99,Thika,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-17 01:23:10,2024-06-17,1,0,Night,9.86313367759747
TX100202,user_3976,Buy Airtime,5582.37,Eldoret,Android,Airtel,individual,0,0,0,2024-06-05 10:00:14,2024-06-05,10,2,Morning,8.627547815727718
TX100203,user_2959,Pay Bill,1464.05,Machakos,Android,Safaricom,individual,0,1,0,2024-06-16 11:49:56,2024-06-16,11,6,Morning,7.289644650561596
TX100204,user_6759,Deposit Cash,8079.83,Nairobi,Android,Telkom Kenya,individual,0,0,0,2024-06-04 01:02:23,2024-06-04,1,1,Night,8.997249869011796
TX100205,user_7694,Lipa Na M-Pesa,183.88,Nyeri,Android,Safaricom,individual,0,0,1,2024-06-23 06:19:46,2024-06-23,6,6,Morning,5.219706965966125
TX100206,user_3385,Pay Bill,4518.53,Thika,Android,Safaricom,individual,0,0,0,2024-06-23 16:38:21,2024-06-23,16,6,Afternoon,8.416163285118857
TX100207,user_5736,Lipa Na M-Pesa,82.6,Mombasa,iOS,Airtel,individual,0,0,0,2024-06-02 20:12:08,2024-06-02,20,6,Evening,4.426043520090656
TX100208,user_2802,Pay Bill,671.42,Machakos,iOS,Airtel,individual,0,0,0,2024-06-23 11:23:08,2024-06-23,11,6,Morning,6.5108831452919915
TX100209,user_9155,Withdraw Cash,15361.18,Nakuru,Feature Phone,Telkom Kenya,agent,0,0,0,2024-06-15 14:09:55,2024-06-15,14,5,Afternoon,9.6396639237143
TX100210,user_9120,Lipa Na M-Pesa,1566.85,Nakuru,Android,Airtel,individual,0,0,0,2024-06-01 16:25:15,2024-06-01,16,5,Afternoon,7.357460533069025
TX100211,user_7616,Buy Airtime,6011.52,Nakuru,Feature Phone,Airtel,individual,0,0,0,2024-06-11 06:15:36,2024-06-11,6,1,Morning,8.701599240811811
TX100212,user_6534,Withdraw Cash,1651.1,Garissa,Feature Phone,Airtel,individual,0,0,0,2024-06-25 18:00:29,2024-06-25,18,1,Evening,7.409802484936545
TX100213,user_5061,Deposit Cash,6414.66,Garissa,Android,Safaricom,individual,0,0,0,2024-06-23 14:24:57,2024-06-23,14,6,Afternoon,8.766497155623494
TX100214,user_1262,Pay Bill,11777.66,Meru,Android,Airtel,individual,0,0,0,2024-06-19 05:36:54,2024-06-19,5,2,Morning,9.374044698613073
TX100215,user_7287,Deposit Cash,2001.58,Garissa,iOS,Telkom Kenya,individual,0,0,0,2024-06-23 20:35:44,2024-06-23,20,6,Evening,7.6021916282069535
TX100216,user_9815,Lipa Na M-Pesa,2868.26,Meru,Android,Airtel,agent,0,0,0,2024-06-27 19:29:08,2024-06-27,19,3,Evening,7.961809435786036
TX100217,user_3049,Withdraw Cash,3467.04,Mombasa,iOS,Telkom Kenya,individual,0,0,0,2024-06-07 23:22:53,2024-06-07,23,4,Night,8.15134487185929
TX100218,user_6423,Deposit Cash,9557.9,Machakos,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-19 23:15:45,2024-06-19,23,2,Night,9.165227936663713
TX100219,user_5548,Buy Airtime,1038.5,Nairobi,Feature Phone,Airtel,individual,0,0,1,2024-06-16 23:33:34,2024-06-16,23,6,Night,6.946495107298068
TX100220,user_4108,Lipa Na M-Pesa,3306.86,Mombasa,iOS,Safaricom,individual,0,1,0,2024-06-29 13:48:31,2024-06-29,13,5,Afternoon,8.104056733603498
TX100221,user_8158,Withdraw Cash,1374.2,Garissa,iOS,Telkom Kenya,individual,0,0,0,2024-06-08 20:20:24,2024-06-08,20,5,Evening,7.226354454068639
TX100222,user_8400,Deposit Cash,855.88,Eldoret,Android,Telkom Kenya,agent,0,0,0,2024-06-09 08:16:19,2024-06-09,8,6,Morning,6.753297885456374
TX100223,user_4170,Withdraw Cash,310.6,Meru,iOS,Telkom Kenya,individual,0,0,0,2024-06-13 07:39:05,2024-06-13,7,3,Morning,5.741720313996593
TX100224,user_3255,Withdraw Cash,3393.1,Meru,iOS,Airtel,individual,0,0,0,2024-06-12 00:51:39,2024-06-12,0,2,Night,8.1297939091197
TX100225,user_2154,Deposit Cash,7482.28,Nyeri,Android,Telkom Kenya,agent,0,0,1,2024-06-28 09:39:56,2024-06-28,9,4,Morning,8.92042647752812
TX100226,user_5499,Send Money,1515.25,Nyeri,Feature Phone,Airtel,individual,0,0,0,2024-06-20 16:23:26,2024-06-20,16,3,Afternoon,7.32399546025826
TX100227,user_7295,Pay Bill,2815.59,Kisumu,iOS,Telkom Kenya,individual,0,0,0,2024-06-13 05:44:52,2024-06-13,5,3,Morning,7.943282212377757
TX100228,user_7197,Lipa Na M-Pesa,3596.59,Kisumu,Android,Safaricom,individual,0,0,0,2024-06-10 23:19:29,2024-06-10,23,0,Night,8.18801945582177
TX100229,user_2648,Lipa Na M-Pesa,1874.41,Nyeri,Android,Telkom Kenya,individual,0,0,0,2024-06-28 18:36:12,2024-06-28,18,4,Evening,7.5365825811671066
TX100230,user_6539,Lipa Na M-Pesa,8178.23,Meru,iOS,Airtel,individual,0,0,0,2024-06-15 14:48:39,2024-06-15,14,5,Afternoon,9.009353293136755
TX100231,user_5199,Withdraw Cash,1577.1,Machakos,Feature Phone,Airtel,individual,0,0,0,2024-06-10 18:43:43,2024-06-10,18,0,Evening,7.363976870754087
TX100232,user_9445,Deposit Cash,467.4,Nairobi,Android,Telkom Kenya,individual,1,0,0,2024-06-19 21:05:09,2024-06-19,21,2,Night,6.149322631723562
TX100233,user_3557,Pay Bill,544.28,Thika,iOS,Airtel,individual,0,1,0,2024-06-20 22:43:47,2024-06-20,22,3,Night,6.301299424200896
TX100234,user_6592,Buy Airtime,7752.86,Garissa,Feature Phone,Safaricom,individual,0,0,0,2024-06-17 14:31:05,2024-06-17,14,0,Afternoon,8.95594606287056
TX100235,user_1098,Lipa Na M-Pesa,15482.32,Machakos,iOS,Airtel,individual,0,0,0,2024-06-14 20:41:26,2024-06-14,20,4,Evening,9.647518594432492
TX100236,user_3200,Deposit Cash,1193.48,Mombasa,Android,Telkom Kenya,agent,0,0,0,2024-06-12 01:22:18,2024-06-12,1,2,Night,7.0854662232184085
TX100237,user_3961,Pay Bill,542.57,Nairobi,Android,Safaricom,individual,0,0,0,2024-06-17 12:37:40,2024-06-17,12,0,Afternoon,6.298158493116126
TX100238,user_5973,Pay Bill,2303.66,Eldoret,Android,Airtel,individual,0,0,0,2024-06-25 21:19:49,2024-06-25,21,1,Night,7.74268843912776
TX100239,user_5433,Send Money,4326.87,Nairobi,iOS,Telkom Kenya,individual,0,0,0,2024-06-18 14:00:29,2024-06-18,14,1,Afternoon,8.372830783106622
TX100240,user_3869,Deposit Cash,3317.26,Mombasa,Android,Airtel,individual,0,0,0,2024-06-13 06:01:49,2024-06-13,6,3,Morning,8.107195828138478
TX100241,user_1956,Lipa Na M-Pesa,10563.51,Kisumu,iOS,Telkom Kenya,individual,0,0,0,2024-06-23 04:21:31,2024-06-23,4,6,Night,9.265255549419457
TX100242,user_9352,Withdraw Cash,5958.85,Eldoret,Feature Phone,Airtel,individual,0,0,0,2024-06-12 13:03:50,2024-06-12,13,2,Afternoon,8.692800591957447
TX100243,user_6699,Pay Bill,7113.21,Thika,Feature Phone,Airtel,individual,0,0,0,2024-06-13 22:01:02,2024-06-13,22,3,Night,8.869849471330518
TX100244,user_7944,Pay Bill,2730.56,Machakos,Feature Phone,Safaricom,individual,0,0,0,2024-06-07 19:26:31,2024-06-07,19,4,Evening,7.912628153547297
TX100245,user_5493,Buy Airtime,1387.47,Nyeri,Feature Phone,Safaricom,individual,0,0,0,2024-06-22 21:17:57,2024-06-22,21,5,Night,7.2359577004637465
TX100246,user_5911,Send Money,4234.22,Eldoret,Android,Airtel,agent,0,0,0,2024-06-19 08:44:05,2024-06-19,8,2,Morning,8.35119055378885
TX100247,user_4987,Pay Bill,2023.45,Nairobi,Android,Telkom Kenya,individual,0,0,0,2024-06-06 00:56:04,2024-06-06,0,3,Night,7.613053337711067
TX100248,user_7015,Pay Bill,1187.66,Nakuru,iOS,Telkom Kenya,individual,0,0,0,2024-06-18 21:30:14,2024-06-18,21,1,Night,7.08058190121429
TX100249,user_2218,Withdraw Cash,578.18,Nakuru,Feature Phone,Airtel,individual,0,0,0,2024-06-15 07:25:51,2024-06-15,7,5,Morning,6.361613310088579
TX100250,user_5496,Withdraw Cash,2626.78,Nyeri,Feature Phone,Airtel,individual,0,0,0,2024-06-09 21:02:38,2024-06-09,21,6,Night,7.873894662249464
TX100251,user_5735,Buy Airtime,3157.09,Thika,iOS,Safaricom,individual,0,0,0,2024-06-13 14:02:39,2024-06-13,14,3,Afternoon,8.057722693459528
TX100252,user_5555,Deposit Cash,2944.03,Nakuru,iOS,Airtel,individual,0,0,0,2024-06-10 00:17:46,2024-06-10,0,0,Night,7.987874282791018
TX100253,user_9050,Buy Airtime,433.72,Meru,iOS,Airtel,individual,0,0,0,2024-06-03 03:10:08,2024-06-03,3,0,Night,6.074702145678038
TX100254,user_4446,Buy Airtime,2953.79,Meru,iOS,Telkom Kenya,individual,0,0,1,2024-06-05 02:25:36,2024-06-05,2,2,Night,7.9911828613250435
TX100255,user_2045,Withdraw Cash,645.47,Nakuru,Feature Phone,Safaricom,individual,0,0,1,2024-06-23 19:59:04,2024-06-23,19,6,Evening,6.47152679342293
TX100256,user_7893,Deposit Cash,3814.28,Machakos,Android,Safaricom,individual,0,0,1,2024-06-08 20:10:40,2024-06-08,20,5,Evening,8.246769335520726
TX100257,user_2693,Withdraw Cash,1963.64,Nairobi,Feature Phone,Airtel,individual,0,0,0,2024-06-03 13:29:30,2024-06-03,13,0,Afternoon,7.583064301412203
TX100258,user_4436,Send Money,6611.77,Nakuru,iOS,Safaricom,individual,0,0,1,2024-06-18 06:58:14,2024-06-18,6,1,Morning,8.796757907090996
TX100259,user_9754,Lipa Na M-Pesa,5271.96,Nairobi,Android,Telkom Kenya,individual,0,0,0,2024-06-12 04:03:52,2024-06-12,4,2,Night,8.570347153687171
TX100260,user_6895,Lipa Na M-Pesa,4510.59,Garissa,Feature Phone,Airtel,individual,0,0,0,2024-06-12 12:04:32,2024-06-12,12,2,Afternoon,8.41440492025475
TX100261,user_4354,Send Money,4222.51,Garissa,iOS,Airtel,individual,0,0,0,2024-06-07 07:21:43,2024-06-07,7,4,Morning,8.348421814869258
TX100262,user_1225,Lipa Na M-Pesa,2877.32,Meru,Android,Telkom Kenya,individual,0,0,1,2024-06-25 07:08:13,2024-06-25,7,1,Morning,7.964962069591575
TX100263,user_5893,Deposit Cash,220.71,Machakos,Android,Safaricom,individual,0,0,0,2024-06-16 19:12:42,2024-06-16,19,6,Evening,5.401370221604119
TX100264,user_8022,Withdraw Cash,3729.71,Garissa,iOS,Safaricom,individual,0,0,0,2024-06-16 10:41:11,2024-06-16,10,6,Morning,8.224353843049348
TX100265,user_6600,Lipa Na M-Pesa,2201.81,Nyeri,Android,Telkom Kenya,agent,0,0,0,2024-06-03 06:29:04,2024-06-03,6,0,Morning,7.697489097054797
TX100266,user_8996,Deposit Cash,2219.13,Machakos,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-16 00:08:01,2024-06-16,0,6,Night,7.705321031710398
TX100267,user_8683,Withdraw Cash,1667.61,Machakos,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-19 16:10:22,2024-06-19,16,2,Afternoon,7.41974622349808
TX100268,user_5642,Deposit Cash,9261.26,Kisumu,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-07 15:02:25,2024-06-07,15,4,Afternoon,9.133703358337474
TX100269,user_8679,Send Money,1004.33,Meru,Android,Safaricom,individual,0,0,0,2024-06-23 16:03:43,2024-06-23,16,6,Afternoon,6.913071124804373
TX100270,user_9208,Buy Airtime,1332.33,Eldoret,Android,Safaricom,agent,0,0,0,2024-06-17 16:32:37,2024-06-17,16,0,Afternoon,7.195434851430793
TX100271,user_8339,Send Money,11542.79,Eldoret,iOS,Telkom Kenya,individual,0,0,0,2024-06-18 17:14:04,2024-06-18,17,1,Evening,9.353902909020052
TX100272,user_3205,Lipa Na M-Pesa,5815.39,Nairobi,iOS,Telkom Kenya,individual,0,0,0,2024-06-04 03:39:41,2024-06-04,3,1,Night,8.668435073361325
TX100273,user_2069,Withdraw Cash,49.65,Thika,Android,Airtel,individual,0,0,1,2024-06-21 04:30:03,2024-06-21,4,4,Night,3.9249392306946924
TX100274,user_4444,Deposit Cash,8279.62,Mombasa,Feature Phone,Airtel,individual,0,0,0,2024-06-10 00:40:12,2024-06-10,0,0,Night,9.02167312380305
TX100275,user_2060,Lipa Na M-Pesa,899.57,Nyeri,Android,Safaricom,individual,0,0,0,2024-06-22 13:03:56,2024-06-22,13,5,Afternoon,6.803027896186728
TX100276,user_3327,Lipa Na M-Pesa,4283.81,Nairobi,Feature Phone,Airtel,individual,0,1,0,2024-06-08 12:26:49,2024-06-08,12,5,Afternoon,8.362831489325348
TX100277,user_4420,Buy Airtime,2818.76,Nairobi,iOS,Airtel,individual,0,0,1,2024-06-29 10:10:19,2024-06-29,10,5,Morning,7.944407053927427
TX100278,user_1301,Lipa Na M-Pesa,2693.68,Meru,Android,Airtel,individual,0,0,0,2024-06-25 23:35:18,2024-06-25,23,1,Night,7.899034737888682
TX100279,user_1606,Buy Airtime,4429.49,Thika,Android,Safaricom,individual,0,0,0,2024-06-04 04:40:46,2024-06-04,4,1,Night,8.396265466403216
TX100280,user_4170,Withdraw Cash,812.56,Nairobi,Android,Airtel,individual,0,0,1,2024-06-05 01:45:06,2024-06-05,1,2,Night,6.701419679317294
TX100281,user_1699,Withdraw Cash,606.18,Kisumu,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-17 10:40:01,2024-06-17,10,0,Morning,6.408825287462533
TX100282,user_6088,Deposit Cash,3693.56,Meru,iOS,Safaricom,individual,1,0,0,2024-06-08 01:41:30,2024-06-08,1,5,Night,8.214616746454118
TX100283,user_1190,Buy Airtime,1201.57,Mombasa,Feature Phone,Airtel,agent,0,0,0,2024-06-15 07:04:44,2024-06-15,7,5,Morning,7.092216212343872
TX100284,user_1980,Send Money,12767.11,Nyeri,iOS,Safaricom,agent,0,1,0,2024-06-11 03:37:11,2024-06-11,3,1,Night,9.4547059349407
TX100285,user_3975,Withdraw Cash,2102.06,Nakuru,Feature Phone,Airtel,individual,0,0,1,2024-06-28 11:24:10,2024-06-28,11,4,Morning,7.651148705966179
TX100286,user_7102,Deposit Cash,414.15,Thika,iOS,Safaricom,individual,0,0,0,2024-06-22 03:27:03,2024-06-22,3,5,Night,6.02863990070804
TX100287,user_2184,Send Money,4052.21,Mombasa,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-26 22:31:20,2024-06-26,22,2,Night,8.307264438757539
TX100288,user_4327,Withdraw Cash,1279.3,Machakos,Android,Airtel,individual,0,0,0,2024-06-28 18:41:21,2024-06-28,18,4,Evening,7.1548497044521335
TX100289,user_4394,Withdraw Cash,563.0,Thika,Feature Phone,Airtel,individual,0,0,0,2024-06-15 16:15:47,2024-06-15,16,5,Afternoon,6.335054251498059
TX100290,user_9319,Deposit Cash,1923.62,Machakos,Android,Safaricom,individual,0,0,0,2024-06-27 19:00:16,2024-06-27,19,3,Evening,7.562483824638025
TX100291,user_2816,Deposit Cash,11656.5,Machakos,Android,Telkom Kenya,individual,0,0,1,2024-06-19 03:25:18,2024-06-19,3,2,Night,9.363705028682476
TX100292,user_6854,Pay Bill,1855.21,Nairobi,Android,Airtel,individual,0,0,0,2024-06-06 21:50:30,2024-06-06,21,3,Night,7.526292053497282
TX100293,user_7709,Lipa Na M-Pesa,1493.41,Garissa,Feature Phone,Telkom Kenya,individual,1,0,0,2024-06-21 06:28:53,2024-06-21,6,4,Morning,7.309486759101011
TX100294,user_1569,Lipa Na M-Pesa,2057.66,Mombasa,Android,Airtel,individual,0,0,0,2024-06-09 18:45:25,2024-06-09,18,6,Evening,7.62981056468929
TX100295,user_6442,Send Money,42.66,Machakos,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-29 07:56:58,2024-06-29,7,5,Morning,3.7764323511217976
TX100296,user_2895,Lipa Na M-Pesa,499.92,Mombasa,iOS,Airtel,individual,0,0,0,2024-06-01 14:09:38,2024-06-01,14,5,Afternoon,6.216446407695832
TX100297,user_3733,Send Money,6632.34,Eldoret,Feature Phone,Safaricom,individual,0,0,0,2024-06-25 04:24:10,2024-06-25,4,1,Night,8.799863727069095
TX100298,user_4863,Withdraw Cash,13363.97,Mombasa,Feature Phone,Safaricom,individual,0,0,1,2024-06-05 05:55:31,2024-06-05,5,2,Morning,9.50039238390159
TX100299,user_8455,Pay Bill,601.67,Garissa,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-08 21:03:46,2024-06-08,21,5,Night,6.401369783242168
TX100300,user_5014,Pay Bill,2683.91,Nakuru,iOS,Airtel,individual,0,0,0,2024-06-21 10:37:04,2024-06-21,10,4,Morning,7.895402486828099
TX100301,user_2686,Withdraw Cash,11869.38,Nyeri,iOS,Airtel,individual,0,0,0,2024-06-18 15:14:22,2024-06-18,15,1,Afternoon,9.381801500570653
TX100302,user_4009,Deposit Cash,596.02,Nakuru,iOS,Telkom Kenya,individual,0,0,1,2024-06-26 13:53:10,2024-06-26,13,2,Afternoon,6.391950613668983
TX100303,user_8806,Buy Airtime,721.61,Machakos,Android,Airtel,individual,0,0,0,2024-06-17 19:10:34,2024-06-17,19,0,Evening,6.582869657532812
TX100304,user_1154,Buy Airtime,9151.74,Mombasa,Feature Phone,Safaricom,individual,0,0,0,2024-06-17 21:20:54,2024-06-17,21,0,Night,9.121808566994213
TX100305,user_2409,Lipa Na M-Pesa,4280.9,Kisumu,Feature Phone,Airtel,individual,0,0,1,2024-06-19 18:13:06,2024-06-19,18,2,Evening,8.362152115303832
TX100306,user_1784,Deposit Cash,576.92,Thika,Android,Safaricom,individual,0,0,0,2024-06-26 22:05:30,2024-06-26,22,2,Night,6.359435450788566
TX100307,user_9096,Send Money,1750.13,Garissa,Android,Telkom Kenya,individual,0,0,0,2024-06-11 19:47:08,2024-06-11,19,1,Evening,7.468016572819504
TX100308,user_8560,Pay Bill,202.7,Meru,Feature Phone,Airtel,individual,0,0,0,2024-06-18 20:32:34,2024-06-18,20,1,Evening,5.31664832323276
TX100309,user_8343,Lipa Na M-Pesa,1983.86,Machakos,Android,Telkom Kenya,individual,0,0,0,2024-06-10 21:04:20,2024-06-10,21,0,Night,7.593303661666752
TX100310,user_8206,Withdraw Cash,5266.22,Kisumu,Android,Safaricom,individual,0,0,1,2024-06-21 20:41:59,2024-06-21,20,4,Evening,8.569257988119327
TX100311,user_6596,Deposit Cash,2825.81,Garissa,iOS,Telkom Kenya,individual,0,0,0,2024-06-13 04:21:09,2024-06-13,4,3,Night,7.946904146379425
TX100312,user_6801,Pay Bill,3648.89,Machakos,Android,Telkom Kenya,individual,0,1,0,2024-06-14 19:25:48,2024-06-14,19,4,Evening,8.202452309136108
TX100313,user_3806,Send Money,1385.1,Meru,Android,Airtel,individual,0,0,0,2024-06-02 00:44:11,2024-06-02,0,6,Night,7.234249327219307
